index,id,time,link,message,like,share,comment
59,1282973728458676_1795684390520938,1534068000,https://www.facebook.com/CH3Thailand/videos/1795684390520938/,"""เฮ้ย สิงน้องริสาอีกแล้วเหรอ"" ต้องให้ปู่อัศนีโชว์ฝีมือตลอดเลย 😆😆 รับชมละครย้อนหลัง ใต้ปีกปักษา EP.4 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/13270 #ใต้ปีกปักษา #Ch3Thailand",659,13,1
60,1282973728458676_1795732973849413,1534065300,https://www.facebook.com/CH3Thailand/posts/1795732973849413,"#สมรภูมิชิงเพลง วันนี้ ย้ายเวลามาเร็วกว่าเดิม 16.30 น. พบกับศิลปินใหม่อย่าง ""มีนตรา"" ที่ชิงเพลงมาได้จาก ""เต๋า ภูศิลป์"" แล้วจะมีใครกล้าท้าชิงเธอหรือไม่ ไปลุ้นกัน! ทาง #ช่อง33 ดูออนไลน์ คลิก ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand",368,0,1
61,1282973728458676_1795671640522213,1534064400,https://www.facebook.com/CH3Thailand/videos/1795671640522213/,"""มองพี่ไว้"" อคินนี่บทจะหวาน ก็หวานสุดเลยนะ 😍😍 รับชมละครย้อนหลัง ใต้ปีกปักษา EP.4 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/13270 #ใต้ปีกปักษา #Ch3Thailand",320,4,2
62,1282973728458676_1795711297184914,1534063036,https://www.facebook.com/CH3Thailand/videos/1795711297184914/,"#คู่ไหนใช่เลย วันนี้ มาเร็วกว่าเดิม เวลา 15.30 น. พบกับคู่รักต่างวัย ""จ๊ะจ๋า- จิ๊บวสุ"" ปะทะ คู่รักสายร็อค ""มะปราง-อัทธ์"" รับชมความสนุกได้ทาง #ช่อง33 ดูออนไลน์ คลิก ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand",150,,3
63,1282973728458676_1795655407190503,1534061100,https://www.facebook.com/CH3Thailand/videos/1795655407190503/,"""คนตายแล้วนี่มันตายอีกไม่ได้หรอกเว้ย"" อัศนี กับอคิน อยู่ด้วยกันแล้วฮาตลอดจริงๆ 😆😆 รับชมละครย้อนหลัง ใต้ปีกปักษา EP.4 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/13270 #ใต้ปีกปักษา #Ch3Thailand",896,13,7
64,1282973728458676_1795506353872075,1534058100,https://www.facebook.com/CH3Thailand/videos/1795506353872075/,#ทูเดย์โชว์ วันนี้ มาเร็วกว่าเดิม เวลา 14.30 น. ทาง #ช่อง33 ซาบซึ้งเต็มอิ่มใน #วันแม่แห่งชาติ กับลูกดีเด่น #มะปรางวิรากานต์ #ณัฐรัฐ #นกสุภัทรภรณ์ ดูออนไลน์ คลิก ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand,201,,0
65,1282973728458676_1795461493876561,1534057200,https://www.facebook.com/CH3Thailand/posts/1795461493876561,มาร่วมอบอุ่นหัวใจไปกับความรักของแม่กับ 3 คนดัง “ณัฐ-มะปราง-นก” http://www.ch3thailand.com/news/scoop/13278 ติดตาม ทูเดย์โชว์ วันนี้ เวลา 14.30 น. ทางช่อง 33,407,1,1
66,1282973728458676_1795348353887875,1534057141,https://www.facebook.com/CH3Thailand/videos/1795348353887875/,มาพบกับเรื่องราวความผูกพันของคุณแม่ดารา 2 สไตล์ โบ แวนด้า และ วิกกี้ สุนิสา ในรายการดาราLIVE Special กันได้แล้วค่ะ  #ch3thailand #วันแม่ #รักแม่,2131,58,108
67,1282973728458676_1795516417204402,1534056300,https://www.facebook.com/CH3Thailand/videos/1795516417204402/,"สนุกกับภาพยนตร์สุดฮิต ทุกวันอาทิตย์ เวลา 14.00 น. ที่ #ช่อง13 วันนี้ พบกับสาวสวยผู้โดดเด่นในทุกด้าน แต่กลับถูกแฟนบอกเลิกด้วยเหตุผลว่า ""ผมสีบลอนด์เกินไป!"" เธอจึงตัดสินใจพิสูจน์ตัวเอง ด้วยการเข้าโรงเรียนกฎหมาย ใน #LegallyBlonde #สาวบลอนด์หัวใจดี๊ด๊า",36,0,0
68,1282973728458676_1795459047210139,1534055400,https://www.facebook.com/CH3Thailand/posts/1795459047210139,มาดูกันค่ะว่า ที่เกาหลี หนุ่มสาว เขาทำงานพาร์ทไทม์อะไรกันบ้าง http://www.ch3thailand.com/news/scoop/13276,567,,0
69,1282973728458676_1794829310606446,1534053601,https://www.facebook.com/CH3Thailand/posts/1794829310606446,"ต้อนรับ #วันแม่แห่งชาติ พบกับ 2 คุณแม่คนสวย ที่ควงคู่ลูกๆ มาร่วมพูดคุยถึงการเลี้ยงดูในยุค 4.0 ทั้ง ""แม่โบ-น้องมะลิ"" และ ""แม่วิกกี้-น้องตฤณ"" ห้ามพลาด 14.00 น. ทาง Facebook และ Youtube #Ch3Thailand รายละเอียด คลิก >> http://www.ch3thailand.com/news/scoop/13239",609,2,0
70,1282973728458676_1795503030539074,1534052486,https://www.facebook.com/CH3Thailand/videos/1795503030539074/,มาพบกับเรื่องราวความผูกพันของคุณแม่ 2 สไตล์ โบ แวนด้า และ วิกกี้ สุนิสา ใน รายการ ดาราLIVE Special ทาง Facebook และYoutube Ch3Thailand วันนี้ เวลา 14.00 น. ห้ามพลาดนะคะ,581,15,0
71,1282973728458676_1794903127265731,1534050900,https://www.facebook.com/CH3Thailand/videos/1794903127265731/,"#3แซบ ประจำ #วันแม่แห่งชาติ พบกับ 3 คุณแม่สุดแซ่บ! ""แอฟ-เมย์-ลีเดีย"" ควงซุปตาร์ตัวจิ๋ว ""ปีใหม่-มายู-ดีแลน” บุกป่วนในรายการ พบความน่ารักผูกพันของแม่ลูก วันนี้มาเร็วกว่าเดิม 12.45 น. ทาง #ช่อง33 ดูออนไลน์ คลิก ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand",905,9,10
72,1282973728458676_1795463097209734,1534050360,https://www.facebook.com/CH3Thailand/posts/1795463097209734,บุกบ้านคู่รักสายห้าวเผยหัวใจ “เวฟ สาริน” อะไรที่ทำให้หลงเสน่ห์สาวเท่ “บุ้ง ใบหยก” เข้ามาดูกันค่ะ http://www.ch3thailand.com/news/scoop/13277 ติดตาม ตีท้ายครัว วันนี้ เวลา 13.45 น.ช่อง 33,666,0,0
73,1282973728458676_1794909657265078,1534049100,https://www.facebook.com/CH3Thailand/videos/1794909657265078/,"มาสนุกกันทั้งครอบครัวกับช่วง #เที่ยงหรรษาอาทิตย์การ์ตูน วันนี้พบกับเรื่อง มายลิตเติ้ลโพนี่ เอเควสเทรียเกิร์ลส ตอน ""เรนโบว์ร็อค"" เมื่อมีกลุ่มสาวลึกลับมาป่วนงานแสดงดนตรี เหล่าม้าน้อยจึงต้องรวมพลังเพื่อทำลายความชั่วร้าย พบกันได้ในเวลา 12.15 น. ทาง #ช่อง13 #Ch3Thailand #โพนี่ #MyLittlePony",78,4,0
